,OBSPHYSOT
10710,0.0
10711,0.0
10712,0.0
10713,0.0
10714,0.0
10715,0.0
10716,0.0
10717,0.0
10718,0.0
10719,0.0
10720,0.0
10721,0.0
10722,0.0
10723,0.0
10724,0.0
10725,0.0
10726,0.0
10727,0.0
10728,0.0
10729,0.0
10730,0.0
10731,0.0
10732,0.0
10733,0.0
10734,0.0
10735,0.0
10736,0.0
10737,0.0
10738,0.0
10739,0.0
10740,-7.0
10741,-7.0
10742,-7.0
10743,-7.0
10744,-7.0
10745,-7.0
10746,-7.0
10747,-7.0
10748,-7.0
10749,-7.0
10750,-7.0
10751,-7.0
10752,-7.0
10753,-7.0
10754,-7.0
10755,-7.0
10756,-7.0
10757,-7.0
10758,-7.0
10759,-7.0
10760,-7.0
10761,-7.0
10762,-7.0
10763,-7.0
10764,-7.0
10765,-7.0
10766,-7.0
10767,-7.0
10768,-7.0
10769,-7.0
10770,-7.0
10771,-7.0
10772,-7.0
10773,-7.0
10774,-7.0
10775,-7.0
10776,-7.0
10777,-7.0
10778,-7.0
10779,-7.0
10780,-7.0
10781,-7.0
10782,-7.0
10783,-7.0
10784,-7.0
10785,-7.0
10786,-7.0
10787,-7.0
10788,-7.0
10789,-7.0
10790,-7.0
10791,-7.0
10792,-7.0
10793,-7.0
10794,-7.0
10795,-7.0
10796,-7.0
10797,-7.0
10798,-7.0
10799,-7.0
10800,-7.0
10801,-7.0
10802,-7.0
10803,-7.0
10804,-7.0
10805,-7.0
10806,-7.0
10807,-7.0
10808,-7.0
10809,-7.0
10810,-7.0
10811,-7.0
10812,-7.0
10813,-7.0
10814,-7.0
10815,-7.0
10816,-7.0
10817,-7.0
10818,-7.0
10819,-7.0
10820,-7.0
10821,-7.0
10822,-7.0
10823,-7.0
10824,-7.0
10825,-7.0
10826,-7.0
10827,-7.0
10828,-7.0
10829,-7.0
10830,-7.0
10831,-7.0
10832,-7.0
10833,-7.0
10834,-7.0
10835,-7.0
10836,-7.0
10837,-7.0
10838,-7.0
10839,-7.0
10840,-7.0
10841,-7.0
10842,-7.0
10843,-7.0
10844,-7.0
10845,-7.0
10846,-7.0
10847,-7.0
10848,-7.0
10849,-7.0
10850,-7.0
10851,-7.0
10852,-7.0
10853,-7.0
10854,-7.0
10855,-7.0
10856,-7.0
10857,-7.0
10858,-7.0
10859,-7.0
10860,-7.0
10861,-7.0
10862,-7.0
10863,-7.0
10864,-7.0
10865,-7.0
10866,-7.0
10867,-7.0
10868,-7.0
10869,-7.0
10870,-7.0
10871,-7.0
10872,-7.0
10873,-7.0
10874,1.0
10875,1.0
10876,1.0
10877,1.0
10878,1.0
10879,1.0
10880,1.0
10881,1.0
10882,1.0
10883,1.0
10884,1.0
10885,1.0
10886,1.0
10887,1.0
10888,1.0
10889,1.0
10890,1.0
10891,1.0
10892,1.0
10893,1.0
10894,1.0
10895,1.0
10896,1.0
10897,1.0
10898,1.0
10899,1.0
10900,1.0
10901,1.0
10902,1.0
10903,1.0
10904,1.0
10905,1.0
10906,1.0
10907,1.0
10908,1.0
10909,1.0
10910,1.0
10911,1.0
10912,1.0
10913,1.0
10914,1.0
10915,1.0
10916,1.0
10917,1.0
10918,1.0
10919,1.0
10920,1.0
10921,1.0
10922,1.0
10923,1.0
10924,1.0
10925,1.0
10926,1.0
10927,1.0
10928,1.0
10929,1.0
10930,1.0
10931,0.0
10932,0.0
10933,0.0
10934,0.0
10935,0.0
10936,0.0
10937,0.0
10938,0.0
10939,0.0
10940,0.0
10941,0.0
10942,0.0
10943,0.0
10944,0.0
10945,0.0
10946,0.0
10947,0.0
10948,0.0
10949,0.0
10950,0.0
10951,0.0
10952,0.0
10953,0.0
10954,0.0
10955,0.0
10956,0.0
10957,0.0
10958,0.0
10959,0.0
10960,0.0
10961,0.0
10962,0.0
10963,0.0
10964,0.0
10965,0.0
10966,0.0
10967,0.0
10968,0.0
10969,0.0
10970,0.0
10971,0.0
10972,0.0
10973,0.0
10974,0.0
10975,0.0
10976,0.0
10977,0.0
10978,0.0
10979,0.0
10980,0.0
10981,0.0
10982,0.0
10983,0.0
10984,0.0
10985,0.0
10986,0.0
10987,0.0
10988,0.0
10989,0.0
10990,0.0
10991,0.0
10992,0.0
10993,0.0
10994,0.0
10995,0.0
10996,0.0
10997,0.0
10998,0.0
10999,0.0
11000,0.0
11001,0.0
11002,0.0
11003,0.0
11004,0.0
11005,0.0
11006,0.0
11007,0.0
11008,0.0
11009,0.0
11010,0.0
11011,0.0
11012,0.0
11013,0.0
11014,0.0
11015,0.0
11016,0.0
11017,0.0
11018,0.0
11019,0.0
11020,0.0
11021,0.0
11022,0.0
11023,0.0
11024,0.0
11025,0.0
11026,0.0
11027,0.0
11028,0.0
11029,0.0
11030,0.0
11031,0.0
11032,0.0
11033,0.0
11034,0.0
11035,0.0
11036,0.0
11037,0.0
11038,0.0
11039,0.0
11040,0.0
11041,0.0
11042,0.0
11043,-7.0
11044,-7.0
11045,-7.0
11046,-7.0
11047,-7.0
11048,-7.0
11049,-7.0
11050,-7.0
11051,-7.0
11052,-7.0
11053,-7.0
11054,-7.0
11055,-7.0
11056,-7.0
11057,-7.0
11058,-7.0
11059,-7.0
11060,-7.0
11061,-7.0
11062,-7.0
11063,-7.0
11064,-7.0
11065,-7.0
11066,-7.0
11067,-7.0
11068,-7.0
11069,-7.0
11070,-7.0
11071,-7.0
11072,-7.0
11073,-7.0
11074,-7.0
11075,-7.0
11076,-7.0
11077,-7.0
11078,-7.0
11079,-7.0
11080,-7.0
11081,-7.0
11082,-7.0
11083,-7.0
11084,-7.0
11085,-7.0
11086,-7.0
11087,-7.0
11088,-7.0
11089,-7.0
11090,-7.0
11091,-7.0
11092,-7.0
11093,-7.0
11094,-7.0
11095,-7.0
11096,-7.0
11097,-7.0
11098,-7.0
11099,-7.0
11100,-7.0
11101,-7.0
11102,-7.0
11103,-7.0
11104,0.0
11105,0.0
11106,0.0
11107,0.0
11108,0.0
11109,0.0
11110,0.0
11111,0.0
11112,0.0
11113,0.0
11114,0.0
11115,0.0
11116,0.0
11117,0.0
11118,0.0
11119,0.0
11120,0.0
11121,0.0
11122,0.0
11123,0.0
11124,0.0
11125,0.0
11126,0.0
11127,0.0
11128,0.0
11129,0.0
11130,0.0
11131,0.0
11132,0.0
11133,0.0
11134,0.0
11135,0.0
11136,0.0
11137,0.0
11138,0.0
11139,0.0
11140,0.0
11141,0.0
11142,0.0
11143,0.0
11144,0.0
11145,0.0
11146,0.0
11147,0.0
11148,0.0
11149,0.0
11150,0.0
11151,0.0
11152,0.0
11153,0.0
11154,0.0
11155,0.0
11156,0.0
11157,0.0
11158,0.0
11159,0.0
11160,0.0
11161,0.0
11162,0.0
11163,0.0
11164,0.0
11165,0.0
11166,0.0
11167,0.0
11168,0.0
11169,0.0
11170,0.0
11171,0.0
11172,0.0
11173,0.0
11174,0.0
11175,0.0
11176,0.0
11177,0.0
11178,0.0
11179,0.0
11180,0.0
11181,0.0
11182,0.0
11183,0.0
11184,0.0
11185,0.0
11186,0.0
11187,0.0
11188,0.0
11189,0.0
11190,0.0
11191,0.0
11192,0.0
11193,0.0
11194,0.0
11195,0.0
11196,0.0
11197,0.0
11198,0.0
11199,0.0
11200,0.0
11201,-7.0
11202,-7.0
11203,-7.0
11204,-7.0
11205,-7.0
11206,-7.0
11207,-7.0
11208,-7.0
11209,-7.0
11210,-7.0
11211,-7.0
11212,-7.0
11213,-7.0
11214,-7.0
11215,-7.0
11216,-7.0
11217,-7.0
11218,-7.0
11219,-7.0
11220,-7.0
11221,-7.0
11222,-7.0
11223,-7.0
11224,-7.0
11225,-7.0
11226,-7.0
11227,-7.0
11228,-7.0
11229,-7.0
11230,-7.0
11231,-7.0
11232,-7.0
11233,-7.0
11234,-7.0
11235,-7.0
11236,-7.0
11237,-7.0
11238,-7.0
11239,-7.0
11240,-7.0
11241,-7.0
11242,-7.0
11243,-7.0
11244,-7.0
11245,-7.0
11246,-7.0
11247,-7.0
11248,-7.0
11249,-7.0
11250,-7.0
11251,-7.0
11252,-7.0
11253,-7.0
11254,-7.0
11255,-7.0
11256,-7.0
11257,-7.0
11258,-7.0
11259,-7.0
11260,-7.0
11261,-7.0
11262,-7.0
11263,-7.0
11264,-7.0
11265,-7.0
11266,-7.0
11267,-7.0
11268,-7.0
11269,-7.0
11270,-7.0
11271,-7.0
11272,-7.0
11273,-7.0
11274,-7.0
11275,-7.0
11276,-7.0
11277,-7.0
11278,-7.0
11279,-7.0
11280,-7.0
11281,-7.0
11282,-7.0
11283,-7.0
11284,-7.0
11285,-7.0
11286,-7.0
11287,-7.0
11288,-7.0
11289,-7.0
11290,-7.0
11291,-7.0
11292,-7.0
11293,-7.0
11294,-7.0
11295,-7.0
11296,-7.0
11297,-7.0
11298,-7.0
11299,-7.0
11300,-7.0
11301,-7.0
11302,-7.0
11303,-7.0
11304,-7.0
11305,-7.0
11306,-7.0
11307,-7.0
11308,-7.0
11309,-7.0
11310,-7.0
11311,-7.0
11312,-7.0
11313,-7.0
11314,-7.0
11315,-7.0
11316,-7.0
11317,-7.0
11318,-7.0
11319,-7.0
11320,-7.0
11321,-7.0
11322,-7.0
11323,-7.0
11324,-7.0
11325,-7.0
11326,-7.0
11327,-7.0
11328,-7.0
11329,-7.0
11330,-7.0
11331,-7.0
11332,-7.0
11333,-7.0
11334,-7.0
11335,-7.0
11336,-7.0
11337,-7.0
11338,-7.0
11339,-7.0
11340,-7.0
11341,-7.0
11342,-7.0
11343,-7.0
11344,-7.0
11345,-7.0
11346,-7.0
11347,-7.0
11348,-7.0
11349,-7.0
11350,-7.0
11351,-7.0
11352,-7.0
11353,-7.0
11354,-7.0
11355,-7.0
11356,-7.0
11357,-7.0
11358,-7.0
11359,-7.0
11360,-7.0
11361,-7.0
11362,-7.0
11363,-7.0
11364,-7.0
11365,-7.0
11366,-7.0
11367,-7.0
11368,-7.0
11369,-7.0
11370,-7.0
11371,-7.0
11372,-7.0
11373,-7.0
11374,-7.0
11375,-7.0
11376,-7.0
11377,-7.0
11378,-7.0
11379,-7.0
11380,-7.0
11381,-7.0
11382,-7.0
11383,-7.0
11384,-7.0
11385,-7.0
11386,-7.0
11387,-7.0
11388,-7.0
11389,-7.0
11390,-7.0
11391,-7.0
11392,-7.0
11393,-7.0
11394,-7.0
11395,-7.0
11396,-7.0
11397,-7.0
11398,-7.0
11399,-7.0
11400,-7.0
11401,-7.0
11402,-7.0
11403,-7.0
11404,-7.0
11405,-7.0
11406,-7.0
11407,-7.0
11408,-7.0
11409,-7.0
11410,-7.0
11411,-7.0
11412,-7.0
11413,-7.0
11414,-7.0
11415,-7.0
11416,-7.0
11417,-7.0
11418,-7.0
11419,-7.0
11420,-7.0
11421,-7.0
11422,-7.0
11423,-7.0
11424,-7.0
11425,-7.0
11426,-7.0
11427,-7.0
11428,-7.0
11429,-7.0
11430,-7.0
11431,-7.0
11432,-7.0
11433,-7.0
11434,-7.0
11435,-7.0
11436,-7.0
11437,-7.0
11438,-7.0
11439,-7.0
11440,-7.0
11441,-7.0
11442,-7.0
11443,-7.0
11444,-7.0
11445,-7.0
11446,-7.0
11447,-7.0
11448,-7.0
11449,-7.0
11450,-7.0
11451,-7.0
11452,-7.0
11453,-7.0
11454,-7.0
11455,-7.0
11456,-7.0
11457,-7.0
11458,-7.0
11459,-7.0
11460,-7.0
11461,-7.0
11462,-7.0
11463,-7.0
11464,-7.0
11465,-7.0
11466,-7.0
11467,-7.0
11468,-7.0
11469,-7.0
11470,-7.0
11471,-7.0
11472,-7.0
11473,-7.0
11474,-7.0
11475,-7.0
11476,-7.0
11477,-7.0
11478,-7.0
11479,-7.0
11480,-7.0
11481,-7.0
11482,-7.0
11483,-7.0
11484,-7.0
11485,-7.0
11486,-7.0
11487,-7.0
11488,-7.0
11489,-7.0
11490,-7.0
11491,-7.0
11492,-7.0
11493,-7.0
11494,-7.0
11495,-7.0
11496,-7.0
11497,-7.0
11498,-7.0
11499,-7.0
11500,-7.0
11501,-7.0
11502,-7.0
11503,-7.0
11504,-7.0
11505,-7.0
11506,-7.0
11507,-7.0
11508,-7.0
11509,-7.0
11510,-7.0
11511,-7.0
11512,-7.0
11513,-7.0
11514,-7.0
11515,-7.0
11516,-7.0
11517,-7.0
11518,-7.0
11519,-7.0
11520,-7.0
11521,-7.0
11522,-7.0
11523,-7.0
11524,-7.0
11525,-7.0
11526,-7.0
11527,-7.0
11528,-7.0
11529,-7.0
11530,-7.0
11531,-7.0
11532,-7.0
11533,-7.0
11534,-7.0
11535,-7.0
11536,-7.0
11537,-7.0
11538,-7.0
11539,-7.0
11540,-7.0
11541,-7.0
11542,-7.0
11543,-7.0
11544,-7.0
11545,-7.0
11546,-7.0
11547,-7.0
11548,-7.0
11549,-7.0
11550,-7.0
11551,-7.0
11552,-7.0
11553,-7.0
11554,-7.0
11555,-7.0
11556,-7.0
11557,-7.0
11558,-7.0
11559,-7.0
11560,-7.0
11561,-7.0
11562,-7.0
11563,-7.0
11564,-7.0
11565,-7.0
11566,-7.0
11567,-7.0
11568,-7.0
11569,-7.0
11570,-7.0
11571,-7.0
11572,-7.0
11573,-7.0
11574,-7.0
11575,-7.0
11576,-7.0
11577,-7.0
11578,-7.0
11579,-7.0
11580,-7.0
11581,-7.0
11582,-7.0
11583,-7.0
11584,-7.0
11585,-7.0
11586,-7.0
11587,-7.0
11588,-7.0
11589,-7.0
11590,-7.0
11591,-7.0
11592,-7.0
11593,-7.0
11594,-7.0
11595,-7.0
11596,-7.0
11597,-7.0
11598,-7.0
11599,-7.0
11600,-7.0
11601,-7.0
11602,-7.0
11603,-7.0
11604,-7.0
11605,-7.0
11606,-7.0
11607,-7.0
11608,-7.0
11609,-7.0
11610,-7.0
11611,-7.0
11612,-7.0
11613,-7.0
11614,-7.0
11615,-7.0
11616,-7.0
11617,-7.0
11618,-7.0
11619,-7.0
11620,-7.0
11621,-7.0
11622,-7.0
11623,-7.0
11624,-7.0
11625,-7.0
11626,-7.0
11627,-7.0
11628,-7.0
11629,-7.0
11630,-7.0
11631,-7.0
11632,-7.0
11633,-7.0
11634,-7.0
11635,-7.0
11636,-7.0
11637,-7.0
11638,-7.0
11639,-7.0
11640,-7.0
11641,-7.0
11642,-7.0
11643,-7.0
11644,-7.0
11645,-7.0
11646,-7.0
11647,-7.0
11648,-7.0
11649,-7.0
11650,-7.0
11651,-7.0
11652,-7.0
11653,-7.0
11654,-7.0
11655,-7.0
11656,-7.0
11657,-7.0
11658,-7.0
11659,-7.0
11660,-7.0
11661,-7.0
11662,-7.0
11663,-7.0
11664,-7.0
11665,-7.0
11666,-7.0
11667,-7.0
11668,-7.0
11669,-7.0
11670,-7.0
11671,-7.0
11672,-7.0
11673,-7.0
11674,-7.0
11675,-7.0
11676,-7.0
11677,-7.0
11678,-7.0
11679,-7.0
11680,-7.0
11681,-7.0
11682,-7.0
11683,-7.0
11684,-7.0
11685,-7.0
11686,-7.0
11687,-7.0
11688,-7.0
11689,-7.0
11690,-7.0
11691,-7.0
11692,-7.0
11693,-7.0
11694,-7.0
11695,-7.0
11696,-7.0
11697,-7.0
11698,-7.0
11699,-7.0
11700,-7.0
11701,-7.0
11702,-7.0
11703,-7.0
11704,-7.0
11705,-7.0
11706,-7.0
11707,-7.0
11708,-7.0
11709,-7.0
11710,-7.0
11711,-7.0
11712,-7.0
11713,-7.0
11714,-7.0
11715,-7.0
11716,-7.0
11717,-7.0
11718,-7.0
11719,-7.0
11720,-7.0
11721,-7.0
11722,-7.0
11723,-7.0
11724,-7.0
11725,-7.0
11726,-7.0
11727,-7.0
11728,-7.0
11729,-7.0
11730,-7.0
11731,-7.0
11732,-7.0
11733,-7.0
11734,-7.0
11735,-7.0
11736,-7.0
11737,-7.0
11738,-7.0
11739,-7.0
11740,-7.0
11741,-7.0
11742,-7.0
11743,-7.0
11744,-7.0
11745,-7.0
11746,-7.0
11747,-7.0
11748,-7.0
11749,-7.0
11750,-7.0
11751,-7.0
11752,-7.0
11753,-7.0
11754,-7.0
11755,-7.0
11756,-7.0
11757,-7.0
11758,-7.0
11759,-7.0
11760,-7.0
11761,-7.0
11762,-7.0
11763,-7.0
11764,-7.0
11765,-7.0
11766,-7.0
11767,-7.0
11768,-7.0
11769,-7.0
11770,-7.0
11771,-7.0
11772,-7.0
11773,-7.0
11774,-7.0
11775,-7.0
11776,-7.0
11777,-7.0
11778,-7.0
11779,-7.0
11780,-7.0
11781,-7.0
11782,-7.0
11783,-7.0
11784,-7.0
11785,-7.0
11786,-7.0
11787,-7.0
11788,-7.0
11789,-7.0
11790,-7.0
11791,-7.0
11792,-7.0
11793,-7.0
11794,-7.0
11795,-7.0
11796,-7.0
11797,-7.0
11798,-7.0
11799,-7.0
11800,-7.0
11801,-7.0
11802,-7.0
11803,-7.0
11804,-7.0
11805,-7.0
11806,-7.0
11807,-7.0
11808,-7.0
11809,-7.0
11810,-7.0
11811,-7.0
11812,-7.0
11813,-7.0
11814,-7.0
11815,-7.0
11816,-7.0
11817,-7.0
11818,-7.0
11819,-7.0
11820,-7.0
11821,-7.0
11822,-7.0
11823,-7.0
11824,-7.0
11825,-7.0
11826,-7.0
11827,-7.0
11828,-7.0
11829,-7.0
11830,-7.0
11831,-7.0
11832,-7.0
11833,-7.0
11834,-7.0
11835,-7.0
11836,-7.0
11837,-7.0
11838,-7.0
11839,-7.0
11840,-7.0
11841,-7.0
11842,-7.0
11843,-7.0
11844,-7.0
11845,-7.0
11846,-7.0
11847,-7.0
11848,-7.0
11849,-7.0
11850,-7.0
11851,-7.0
11852,-7.0
11853,-7.0
11854,-7.0
11855,-7.0
11856,-7.0
11857,-7.0
11858,-7.0
11859,-7.0
11860,-7.0
11861,-7.0
11862,-7.0
11863,-7.0
11864,-7.0
11865,-7.0
11866,-7.0
11867,-7.0
11868,-7.0
11869,-7.0
11870,-7.0
11871,-7.0
11872,-7.0
11873,-7.0
11874,-7.0
11875,-7.0
11876,-7.0
11877,-7.0
11878,-7.0
11879,-7.0
11880,-7.0
11881,-7.0
11882,-7.0
11883,-7.0
11884,-7.0
11885,-7.0
11886,-7.0
11887,-7.0
11888,-7.0
11889,-7.0
11890,-7.0
11891,-7.0
11892,-7.0
11893,-7.0
11894,-7.0
11895,-7.0
11896,-7.0
11897,-7.0
11898,-7.0
11899,-7.0
11900,-7.0
11901,-7.0
11902,-7.0
11903,-7.0
11904,0.0
11905,0.0
11906,0.0
11907,0.0
11908,0.0
11909,0.0
11910,0.0
11911,0.0
11912,0.0
11913,0.0
11914,0.0
11915,0.0
11916,0.0
11917,0.0
11918,0.0
11919,0.0
11920,0.0
11921,0.0
11922,0.0
11923,0.0
11924,0.0
11925,0.0
11926,0.0
11927,0.0
11928,0.0
11929,0.0
11930,0.0
11931,0.0
11932,0.0
11933,0.0
11934,0.0
11935,0.0
11936,0.0
11937,0.0
11938,0.0
11939,0.0
11940,0.0
11941,0.0
11942,0.0
11943,0.0
11944,0.0
11945,0.0
11946,0.0
11947,0.0
11948,0.0
11949,0.0
11950,0.0
11951,0.0
11952,0.0
11953,0.0
11954,0.0
11955,0.0
11956,0.0
11957,0.0
11958,0.0
11959,0.0
11960,0.0
11961,0.0
11962,0.0
11963,0.0
11964,0.0
11965,0.0
11966,0.0
11967,0.0
11968,0.0
11969,0.0
11970,0.0
11971,-7.0
11972,-7.0
11973,-7.0
11974,-7.0
11975,-7.0
11976,-7.0
11977,-7.0
11978,-7.0
11979,-7.0
11980,-7.0
11981,-7.0
11982,-7.0
11983,-7.0
11984,-7.0
11985,-7.0
11986,-7.0
11987,-7.0
11988,-7.0
11989,-7.0
11990,-7.0
11991,-7.0
11992,-7.0
11993,-7.0
11994,-7.0
11995,-7.0
11996,-7.0
11997,-7.0
11998,-7.0
11999,-7.0
12000,-7.0
12001,-7.0
12002,-7.0
12003,-7.0
12004,-7.0
12005,-7.0
12006,-7.0
12007,-7.0
12008,-7.0
12009,-7.0
12010,-7.0
12011,-7.0
12012,-7.0
12013,-7.0
12014,-7.0
12015,-7.0
12016,-7.0
12017,-7.0
12018,-7.0
12019,-7.0
12020,-7.0
12021,-7.0
12022,-7.0
12023,-7.0
12024,-7.0
12025,-7.0
12026,-7.0
12027,-7.0
12028,-7.0
12029,-7.0
12030,-7.0
12031,-7.0
12032,-7.0
12033,-7.0
12034,-7.0
12035,-7.0
12036,-7.0
12037,-7.0
12038,-7.0
12039,-7.0
12040,-7.0
12041,-7.0
12042,-7.0
12043,-7.0
12044,-7.0
12045,-7.0
12046,-7.0
12047,-7.0
12048,-7.0
12049,-7.0
12050,-7.0
12051,-7.0
12052,-7.0
12053,-7.0
12054,-7.0
12055,-7.0
12056,-7.0
12057,-7.0
12058,-7.0
12059,-7.0
12060,-7.0
12061,-7.0
12062,-7.0
12063,-7.0
12064,-7.0
12065,-7.0
12066,-7.0
12067,-7.0
12068,-7.0
12069,-7.0
12070,-7.0
12071,-7.0
12072,-7.0
12073,-7.0
12074,-7.0
12075,-7.0
12076,-7.0
12077,-7.0
12078,-7.0
12079,-7.0
12080,-7.0
12081,-7.0
12082,-7.0
12083,-7.0
12084,-7.0
12085,-7.0
12086,-7.0
12087,-7.0
12088,-7.0
12089,-7.0
12090,-7.0
12091,-7.0
12092,-7.0
12093,-7.0
12094,-7.0
12095,-7.0
12096,-7.0
12097,-7.0
12098,-7.0
12099,-7.0
12100,-7.0
12101,-7.0
12102,-7.0
12103,-7.0
12104,-7.0
12105,-7.0
12106,-7.0
12107,-7.0
12108,-7.0
12109,-7.0
12110,-7.0
12111,-7.0
12112,-7.0
12113,-7.0
12114,-7.0
12115,-7.0
12116,-7.0
12117,-7.0
12118,-7.0
12119,-7.0
12120,-7.0
12121,-7.0
12122,-7.0
12123,-7.0
12124,-7.0
12125,-7.0
12126,-7.0
12127,-7.0
12128,-7.0
12129,-7.0
12130,-7.0
12131,-7.0
12132,-7.0
12133,-7.0
12134,-7.0
12135,-7.0
12136,-7.0
12137,-7.0
12138,-7.0
12139,-7.0
12140,-7.0
12141,-7.0
12142,-7.0
12143,-7.0
12144,-7.0
12145,-7.0
12146,-7.0
12147,-7.0
12148,-7.0
12149,-7.0
12150,-7.0
12151,-7.0
12152,-7.0
12153,-7.0
12154,-7.0
12155,-7.0
12156,-7.0
12157,-7.0
12158,-7.0
12159,-7.0
12160,-7.0
12161,-7.0
12162,-7.0
12163,-7.0
12164,-7.0
12165,-7.0
12166,-7.0
12167,-7.0
12168,-7.0
12169,-7.0
12170,-7.0
12171,-7.0
12172,-7.0
12173,-7.0
12174,-7.0
12175,-7.0
12176,-7.0
12177,-7.0
12178,-7.0
12179,-7.0
12180,-7.0
12181,-7.0
12182,-7.0
12183,-7.0
12184,-7.0
12185,-7.0
12186,-7.0
12187,-7.0
12188,-7.0
12189,-7.0
12190,-7.0
12191,-7.0
12192,-7.0
12193,-7.0
12194,-7.0
12195,-7.0
12196,-7.0
12197,-7.0
12198,-7.0
12199,-7.0
12200,-7.0
12201,-7.0
12202,-7.0
12203,1.0
12204,1.0
12205,1.0
12206,1.0
12207,1.0
12208,1.0
12209,1.0
12210,1.0
12211,1.0
12212,1.0
12213,1.0
12214,1.0
12215,1.0
12216,1.0
12217,1.0
12218,1.0
12219,1.0
12220,1.0
12221,1.0
12222,1.0
12223,1.0
12224,1.0
12225,1.0
12226,1.0
12227,1.0
12228,1.0
12229,1.0
12230,1.0
12231,1.0
12232,1.0
12233,1.0
12234,1.0
12235,1.0
12236,1.0
12237,1.0
12238,1.0
12239,1.0
12240,1.0
12241,1.0
12242,1.0
12243,1.0
12244,1.0
12245,1.0
12246,1.0
12247,1.0
12248,1.0
12249,1.0
12250,1.0
12251,1.0
12252,1.0
12253,1.0
12254,1.0
12255,1.0
12256,1.0
12257,1.0
12258,1.0
12259,1.0
12260,1.0
12261,1.0
12262,1.0
12263,1.0
12264,1.0
12265,1.0
12266,1.0
12267,1.0
12268,1.0
12269,1.0
12270,1.0
12271,1.0
12272,1.0
12273,1.0
12274,1.0
12275,1.0
12276,1.0
12277,0.0
12278,0.0
12279,0.0
12280,0.0
12281,0.0
12282,0.0
12283,0.0
12284,0.0
12285,0.0
12286,0.0
12287,0.0
12288,0.0
12289,0.0
12290,0.0
12291,0.0
12292,0.0
12293,0.0
12294,0.0
12295,0.0
12296,0.0
12297,0.0
12298,0.0
12299,0.0
12300,0.0
12301,0.0
12302,0.0
12303,0.0
12304,0.0
12305,0.0
12306,0.0
12307,0.0
12308,0.0
12309,0.0
12310,0.0
12311,0.0
12312,0.0
12313,0.0
12314,0.0
12315,0.0
12316,0.0
12317,0.0
12318,0.0
12319,0.0
12320,0.0
12321,0.0
12322,0.0
12323,0.0
12324,0.0
12325,0.0
12326,0.0
12327,0.0
12328,0.0
12329,0.0
12330,0.0
12331,0.0
12332,0.0
12333,0.0
12334,0.0
12335,0.0
12336,0.0
12337,0.0
12338,0.0
12339,0.0
12340,0.0
12341,0.0
12342,0.0
12343,0.0
12344,0.0
12345,0.0
12346,0.0
12347,0.0
12348,0.0
12349,0.0
12350,0.0
12351,0.0
12352,0.0
12353,0.0
12354,0.0
12355,0.0
12356,0.0
12357,0.0
12358,0.0
12359,0.0
12360,0.0
12361,0.0
12362,0.0
12363,0.0
12364,0.0
12365,0.0
12366,0.0
12367,0.0
12368,0.0
12369,0.0
12370,0.0
12371,0.0
12372,0.0
12373,0.0
12374,0.0
12375,0.0
12376,0.0
12377,0.0
12378,0.0
12379,0.0
12380,0.0
12381,0.0
12382,0.0
12383,0.0
12384,0.0
12385,0.0
12386,0.0
12387,0.0
12388,0.0
12389,0.0
12390,0.0
12391,0.0
12392,0.0
12393,0.0
12394,0.0
12395,0.0
12396,0.0
12397,0.0
12398,0.0
12399,0.0
12400,0.0
12401,0.0
12402,-7.0
12403,-7.0
12404,-7.0
12405,-7.0
12406,-7.0
12407,-7.0
12408,-7.0
12409,-7.0
12410,-7.0
12411,-7.0
12412,-7.0
12413,-7.0
12414,-7.0
12415,-7.0
12416,-7.0
12417,-7.0
12418,-7.0
12419,-7.0
12420,-7.0
12421,-7.0
12422,-7.0
12423,-7.0
12424,-7.0
12425,-7.0
12426,-7.0
12427,-7.0
12428,-7.0
12429,-7.0
12430,-7.0
12431,-7.0
12432,-7.0
12433,-7.0
12434,-7.0
12435,-7.0
12436,-7.0
12437,-7.0
12438,-7.0
12439,-7.0
12440,-7.0
12441,-7.0
12442,-7.0
12443,-7.0
12444,-7.0
12445,-7.0
12446,-7.0
12447,-7.0
12448,-7.0
12449,-7.0
12450,-7.0
12451,-7.0
12452,-7.0
12453,-7.0
12454,-7.0
12455,-7.0
12456,-7.0
12457,-7.0
12458,-7.0
12459,-7.0
12460,-7.0
12461,-7.0
12462,-7.0
12463,-7.0
12464,-7.0
12465,-7.0
12466,-7.0
12467,-7.0
12468,-7.0
12469,-7.0
12470,-7.0
12471,-7.0
12472,-7.0
12473,-7.0
12474,-7.0
12475,-7.0
12476,-7.0
12477,-7.0
12478,-7.0
12479,-7.0
12480,-7.0
12481,-7.0
12482,-7.0
12483,-7.0
12484,-7.0
12485,-7.0
12486,-7.0
12487,-7.0
12488,0.0
12489,0.0
12490,0.0
12491,0.0
12492,0.0
12493,0.0
12494,0.0
12495,0.0
12496,0.0
12497,0.0
12498,0.0
12499,0.0
12500,0.0
12501,0.0
12502,0.0
12503,0.0
12504,0.0
12505,0.0
12506,0.0
12507,0.0
12508,0.0
12509,0.0
12510,0.0
12511,0.0
12512,0.0
12513,0.0
12514,0.0
12515,0.0
12516,0.0
12517,0.0
12518,0.0
12519,0.0
12520,0.0
12521,0.0
12522,0.0
12523,0.0
12524,0.0
12525,0.0
12526,0.0
12527,0.0
12528,0.0
12529,0.0
12530,0.0
12531,0.0
12532,0.0
12533,0.0
