,HOSPCODE
2140,26.0
2141,26.0
2142,26.0
2143,26.0
2144,26.0
2145,26.0
2146,26.0
2147,26.0
2148,26.0
2149,26.0
2150,26.0
2151,26.0
2152,26.0
2153,26.0
2154,26.0
2155,26.0
2156,26.0
2157,26.0
2158,26.0
2159,26.0
2160,26.0
2161,26.0
2162,26.0
2163,26.0
2164,26.0
2165,27.0
2166,27.0
2167,27.0
2168,27.0
2169,27.0
2170,27.0
2171,27.0
2172,27.0
2173,27.0
2174,27.0
2175,27.0
2176,27.0
2177,27.0
2178,27.0
2179,27.0
2180,27.0
2181,27.0
2182,27.0
2183,27.0
2184,27.0
2185,27.0
2186,27.0
2187,27.0
2188,27.0
2189,27.0
2190,27.0
2191,27.0
2192,27.0
2193,27.0
2194,27.0
2195,27.0
2196,27.0
2197,27.0
2198,27.0
2199,27.0
2200,27.0
2201,27.0
2202,27.0
2203,27.0
2204,27.0
2205,27.0
2206,27.0
2207,27.0
2208,27.0
2209,27.0
2210,27.0
2211,27.0
2212,27.0
2213,27.0
2214,27.0
2215,27.0
2216,27.0
2217,27.0
2218,27.0
2219,27.0
2220,27.0
2221,27.0
2222,27.0
2223,27.0
2224,27.0
2225,27.0
2226,27.0
2227,27.0
2228,27.0
2229,27.0
2230,27.0
2231,27.0
2232,27.0
2233,27.0
2234,27.0
2235,27.0
2236,27.0
2237,27.0
2238,27.0
2239,27.0
2240,27.0
2241,27.0
2242,27.0
2243,27.0
2244,27.0
2245,27.0
2246,27.0
2247,27.0
2248,27.0
2249,27.0
2250,27.0
2251,27.0
2252,27.0
2253,27.0
2254,27.0
2255,27.0
2256,27.0
2257,27.0
2258,28.0
2259,28.0
2260,28.0
2261,28.0
2262,28.0
2263,28.0
2264,28.0
2265,28.0
2266,28.0
2267,28.0
2268,28.0
2269,28.0
2270,28.0
2271,28.0
2272,28.0
2273,28.0
2274,28.0
2275,28.0
2276,28.0
2277,28.0
2278,28.0
2279,28.0
2280,28.0
2281,28.0
2282,28.0
2283,28.0
2284,28.0
2285,28.0
2286,28.0
2287,28.0
2288,28.0
2289,28.0
2290,28.0
2291,28.0
2292,28.0
2293,28.0
2294,28.0
2295,28.0
2296,28.0
2297,28.0
2298,28.0
2299,28.0
2300,28.0
2301,28.0
2302,28.0
2303,28.0
2304,28.0
2305,28.0
2306,28.0
2307,28.0
2308,28.0
2309,28.0
2310,28.0
2311,28.0
2312,28.0
2313,28.0
2314,28.0
2315,28.0
2316,28.0
2317,28.0
2318,28.0
2319,28.0
2320,28.0
2321,28.0
2322,28.0
2323,28.0
2324,28.0
2325,28.0
2326,28.0
2327,28.0
2328,28.0
2329,28.0
2330,29.0
2331,29.0
2332,29.0
2333,29.0
2334,29.0
2335,29.0
2336,29.0
2337,29.0
2338,29.0
2339,29.0
2340,29.0
2341,29.0
2342,29.0
2343,29.0
2344,29.0
2345,30.0
2346,30.0
2347,30.0
2348,30.0
2349,30.0
2350,30.0
2351,30.0
2352,30.0
2353,30.0
2354,30.0
2355,30.0
2356,30.0
2357,30.0
2358,30.0
2359,30.0
2360,30.0
2361,30.0
2362,30.0
2363,30.0
2364,30.0
2365,30.0
2366,30.0
2367,30.0
2368,30.0
2369,30.0
2370,30.0
2371,30.0
2372,30.0
2373,30.0
2374,30.0
2375,30.0
2376,30.0
2377,30.0
2378,30.0
2379,30.0
2380,30.0
2381,30.0
2382,30.0
2383,30.0
2384,30.0
2385,30.0
2386,30.0
2387,30.0
2388,30.0
2389,30.0
2390,30.0
2391,30.0
2392,30.0
2393,30.0
2394,30.0
2395,30.0
2396,30.0
2397,30.0
2398,30.0
2399,30.0
2400,30.0
2401,30.0
2402,30.0
2403,30.0
2404,30.0
2405,30.0
2406,30.0
2407,30.0
2408,30.0
2409,30.0
2410,30.0
2411,30.0
2412,30.0
2413,30.0
2414,30.0
2415,30.0
2416,30.0
2417,30.0
2418,30.0
2419,30.0
2420,30.0
2421,30.0
2422,30.0
2423,30.0
2424,30.0
2425,30.0
2426,30.0
2427,30.0
2428,30.0
2429,30.0
2430,30.0
2431,30.0
2432,30.0
2433,30.0
2434,30.0
2435,30.0
2436,30.0
2437,30.0
2438,30.0
2439,30.0
2440,30.0
2441,30.0
2442,30.0
2443,30.0
2444,30.0
2445,30.0
2446,30.0
2447,30.0
2448,30.0
2449,30.0
2450,30.0
2451,30.0
2452,30.0
2453,30.0
2454,30.0
2455,30.0
2456,30.0
2457,30.0
2458,30.0
2459,30.0
2460,30.0
2461,30.0
2462,30.0
2463,31.0
2464,31.0
2465,31.0
2466,31.0
2467,31.0
2468,31.0
2469,31.0
2470,31.0
2471,31.0
2472,32.0
2473,32.0
2474,32.0
2475,32.0
2476,32.0
2477,32.0
2478,32.0
2479,32.0
2480,32.0
2481,32.0
2482,32.0
2483,32.0
2484,32.0
2485,32.0
2486,32.0
2487,32.0
2488,32.0
2489,32.0
2490,32.0
2491,32.0
2492,32.0
2493,32.0
2494,32.0
2495,32.0
2496,32.0
2497,32.0
2498,32.0
2499,32.0
2500,32.0
2501,32.0
2502,32.0
2503,32.0
2504,32.0
2505,32.0
2506,32.0
2507,32.0
2508,32.0
2509,32.0
2510,32.0
2511,32.0
2512,32.0
2513,32.0
2514,32.0
2515,32.0
2516,32.0
2517,32.0
2518,32.0
2519,32.0
2520,32.0
2521,32.0
2522,32.0
2523,32.0
2524,32.0
2525,32.0
2526,32.0
2527,32.0
2528,32.0
2529,32.0
2530,32.0
2531,32.0
2532,32.0
2533,32.0
2534,32.0
2535,32.0
2536,32.0
2537,32.0
2538,33.0
2539,33.0
2540,33.0
2541,33.0
2542,33.0
2543,33.0
2544,33.0
2545,33.0
2546,33.0
2547,33.0
2548,33.0
2549,33.0
2550,33.0
2551,33.0
2552,33.0
2553,33.0
2554,33.0
2555,33.0
2556,33.0
2557,33.0
2558,33.0
2559,33.0
2560,33.0
2561,33.0
2562,33.0
2563,33.0
2564,33.0
2565,33.0
2566,33.0
2567,33.0
2568,33.0
2569,33.0
2570,33.0
2571,33.0
2572,33.0
2573,33.0
2574,33.0
2575,33.0
2576,33.0
2577,33.0
2578,33.0
2579,33.0
2580,33.0
2581,33.0
2582,33.0
2583,33.0
2584,33.0
2585,33.0
2586,33.0
2587,33.0
2588,33.0
2589,33.0
2590,33.0
2591,33.0
2592,33.0
2593,33.0
2594,33.0
2595,33.0
2596,33.0
2597,33.0
2598,33.0
2599,33.0
2600,33.0
2601,33.0
2602,33.0
2603,33.0
2604,33.0
2605,33.0
2606,33.0
2607,33.0
2608,33.0
2609,33.0
2610,33.0
2611,33.0
2612,33.0
2613,33.0
2614,33.0
2615,33.0
2616,33.0
2617,33.0
2618,33.0
2619,33.0
2620,33.0
2621,33.0
2622,33.0
2623,33.0
2624,33.0
2625,33.0
2626,33.0
2627,33.0
2628,33.0
2629,33.0
2630,33.0
2631,33.0
2632,33.0
2633,33.0
2634,33.0
2635,33.0
2636,33.0
2637,33.0
2638,33.0
2639,33.0
2640,33.0
2641,33.0
2642,33.0
2643,33.0
2644,33.0
2645,33.0
2646,33.0
2647,33.0
2648,33.0
2649,33.0
2650,33.0
2651,33.0
2652,33.0
2653,33.0
2654,33.0
2655,33.0
2656,33.0
2657,33.0
2658,34.0
2659,34.0
2660,34.0
2661,34.0
2662,34.0
2663,34.0
2664,34.0
2665,34.0
2666,34.0
2667,34.0
2668,34.0
2669,34.0
2670,34.0
2671,34.0
2672,34.0
2673,34.0
2674,34.0
2675,34.0
2676,34.0
2677,34.0
2678,34.0
2679,34.0
2680,34.0
2681,34.0
2682,34.0
2683,34.0
2684,34.0
2685,34.0
2686,34.0
2687,34.0
2688,34.0
2689,34.0
2690,34.0
2691,34.0
2692,34.0
2693,34.0
2694,34.0
2695,34.0
2696,34.0
2697,34.0
2698,34.0
2699,34.0
2700,34.0
2701,34.0
2702,34.0
2703,34.0
2704,34.0
2705,34.0
2706,34.0
2707,34.0
2708,34.0
2709,34.0
2710,34.0
2711,34.0
2712,34.0
2713,34.0
2714,34.0
2715,34.0
2716,34.0
2717,34.0
2718,34.0
2719,34.0
2720,34.0
2721,34.0
2722,34.0
2723,34.0
2724,34.0
2725,34.0
2726,34.0
2727,34.0
2728,34.0
2729,34.0
2730,34.0
2731,34.0
2732,34.0
2733,34.0
2734,34.0
2735,34.0
2736,34.0
2737,34.0
2738,34.0
2739,34.0
2740,34.0
2741,34.0
2742,34.0
2743,34.0
2744,34.0
2745,34.0
2746,34.0
2747,34.0
2748,34.0
2749,34.0
2750,34.0
2751,34.0
2752,34.0
2753,34.0
2754,34.0
2755,34.0
2756,34.0
2757,34.0
2758,34.0
2759,34.0
2760,34.0
2761,34.0
2762,34.0
2763,35.0
2764,35.0
2765,35.0
2766,35.0
2767,35.0
2768,35.0
2769,35.0
2770,35.0
2771,35.0
2772,35.0
2773,35.0
2774,35.0
2775,35.0
2776,35.0
2777,35.0
2778,35.0
2779,35.0
2780,35.0
2781,35.0
2782,35.0
2783,35.0
2784,35.0
2785,35.0
2786,35.0
2787,35.0
2788,35.0
2789,35.0
2790,35.0
2791,35.0
2792,35.0
2793,35.0
2794,35.0
2795,35.0
2796,35.0
2797,35.0
2798,35.0
2799,35.0
2800,35.0
2801,35.0
2802,35.0
2803,35.0
2804,35.0
2805,35.0
2806,35.0
2807,35.0
2808,35.0
2809,35.0
2810,35.0
2811,35.0
2812,35.0
2813,35.0
2814,35.0
2815,35.0
2816,35.0
2817,35.0
2818,35.0
2819,35.0
2820,35.0
2821,35.0
2822,35.0
2823,35.0
2824,35.0
2825,35.0
2826,35.0
2827,35.0
2828,35.0
2829,35.0
2830,35.0
2831,35.0
2832,35.0
2833,35.0
2834,35.0
2835,35.0
2836,35.0
2837,35.0
2838,35.0
2839,35.0
2840,35.0
2841,35.0
2842,35.0
2843,35.0
2844,36.0
2845,36.0
2846,36.0
2847,36.0
2848,36.0
2849,36.0
2850,36.0
2851,36.0
2852,36.0
2853,36.0
2854,36.0
2855,36.0
2856,36.0
2857,36.0
2858,36.0
2859,36.0
2860,36.0
2861,36.0
2862,36.0
2863,36.0
2864,36.0
2865,36.0
2866,36.0
2867,36.0
2868,36.0
2869,36.0
2870,36.0
2871,36.0
2872,36.0
2873,36.0
2874,36.0
2875,36.0
2876,36.0
2877,36.0
2878,36.0
2879,36.0
2880,36.0
2881,36.0
2882,36.0
2883,36.0
2884,36.0
2885,36.0
2886,36.0
2887,36.0
2888,36.0
2889,36.0
2890,36.0
2891,36.0
2892,36.0
2893,36.0
2894,36.0
2895,36.0
2896,36.0
2897,36.0
2898,36.0
2899,36.0
2900,36.0
2901,36.0
2902,36.0
2903,36.0
2904,36.0
2905,36.0
2906,36.0
2907,36.0
2908,36.0
2909,36.0
2910,36.0
2911,36.0
2912,36.0
2913,36.0
2914,36.0
2915,36.0
2916,36.0
2917,36.0
2918,36.0
2919,36.0
2920,36.0
2921,36.0
2922,36.0
2923,36.0
2924,36.0
2925,36.0
2926,36.0
2927,36.0
2928,36.0
2929,36.0
2930,36.0
2931,36.0
2932,36.0
2933,36.0
2934,36.0
2935,36.0
2936,36.0
2937,36.0
2938,36.0
2939,36.0
2940,36.0
2941,36.0
2942,36.0
2943,36.0
2944,36.0
2945,36.0
2946,36.0
2947,37.0
2948,37.0
2949,37.0
2950,37.0
2951,37.0
2952,37.0
2953,37.0
2954,37.0
2955,37.0
2956,37.0
2957,37.0
2958,37.0
2959,37.0
2960,37.0
2961,37.0
2962,37.0
2963,37.0
2964,37.0
2965,37.0
2966,37.0
2967,37.0
2968,37.0
2969,37.0
2970,37.0
2971,37.0
2972,37.0
2973,37.0
2974,37.0
2975,37.0
2976,37.0
2977,37.0
2978,37.0
2979,37.0
2980,37.0
2981,37.0
2982,37.0
2983,37.0
2984,37.0
2985,37.0
2986,37.0
2987,37.0
2988,37.0
2989,37.0
2990,37.0
2991,37.0
2992,37.0
2993,37.0
2994,37.0
2995,37.0
2996,37.0
2997,37.0
2998,37.0
2999,37.0
3000,37.0
3001,37.0
3002,37.0
3003,37.0
3004,37.0
3005,37.0
3006,37.0
3007,37.0
3008,37.0
3009,37.0
3010,37.0
3011,37.0
3012,37.0
3013,37.0
3014,37.0
3015,37.0
3016,37.0
3017,37.0
3018,37.0
3019,37.0
3020,37.0
3021,37.0
3022,37.0
3023,37.0
3024,37.0
3025,37.0
3026,37.0
3027,37.0
3028,37.0
3029,37.0
3030,37.0
3031,37.0
3032,37.0
3033,37.0
3034,37.0
3035,37.0
3036,38.0
3037,38.0
3038,38.0
3039,38.0
3040,38.0
3041,38.0
3042,38.0
3043,38.0
3044,38.0
3045,38.0
3046,38.0
3047,38.0
3048,38.0
3049,38.0
3050,38.0
3051,38.0
3052,38.0
3053,38.0
3054,38.0
3055,38.0
3056,38.0
3057,38.0
3058,38.0
3059,38.0
3060,38.0
3061,38.0
3062,38.0
3063,38.0
3064,38.0
3065,38.0
3066,38.0
3067,38.0
3068,38.0
3069,38.0
3070,38.0
3071,38.0
3072,38.0
3073,38.0
3074,38.0
3075,38.0
3076,38.0
3077,38.0
3078,38.0
3079,38.0
3080,38.0
3081,38.0
3082,38.0
3083,38.0
3084,38.0
3085,38.0
3086,38.0
3087,38.0
3088,38.0
3089,38.0
3090,38.0
3091,38.0
3092,38.0
3093,38.0
3094,38.0
3095,38.0
3096,38.0
3097,38.0
3098,38.0
3099,38.0
3100,38.0
3101,38.0
3102,38.0
3103,38.0
3104,38.0
3105,38.0
3106,38.0
3107,38.0
3108,38.0
3109,38.0
3110,38.0
3111,38.0
3112,38.0
3113,38.0
3114,38.0
3115,38.0
3116,38.0
3117,38.0
3118,38.0
3119,38.0
3120,38.0
3121,38.0
3122,38.0
3123,38.0
3124,38.0
3125,38.0
3126,38.0
3127,38.0
3128,38.0
3129,38.0
3130,38.0
3131,38.0
3132,38.0
3133,38.0
3134,38.0
3135,38.0
3136,38.0
3137,38.0
3138,38.0
3139,39.0
3140,39.0
3141,39.0
3142,40.0
3143,40.0
3144,40.0
3145,40.0
3146,40.0
3147,40.0
3148,40.0
3149,40.0
3150,40.0
3151,40.0
3152,40.0
3153,40.0
3154,40.0
3155,40.0
3156,40.0
3157,40.0
3158,40.0
3159,40.0
3160,40.0
3161,40.0
3162,40.0
3163,40.0
3164,40.0
3165,40.0
3166,40.0
3167,40.0
3168,40.0
3169,40.0
3170,40.0
3171,40.0
3172,40.0
3173,40.0
3174,40.0
3175,40.0
3176,40.0
3177,40.0
3178,40.0
3179,40.0
3180,40.0
3181,40.0
3182,40.0
3183,40.0
3184,40.0
3185,40.0
3186,40.0
3187,40.0
3188,40.0
3189,40.0
3190,40.0
3191,40.0
3192,40.0
3193,40.0
3194,40.0
3195,40.0
3196,40.0
3197,40.0
3198,40.0
3199,40.0
3200,40.0
3201,40.0
3202,40.0
3203,40.0
3204,40.0
3205,40.0
3206,40.0
3207,40.0
3208,40.0
3209,40.0
3210,40.0
3211,40.0
3212,40.0
3213,40.0
3214,40.0
3215,40.0
3216,40.0
3217,40.0
3218,40.0
3219,40.0
3220,40.0
3221,40.0
3222,40.0
3223,40.0
3224,40.0
3225,40.0
3226,40.0
3227,40.0
3228,40.0
3229,40.0
3230,40.0
3231,40.0
3232,40.0
3233,40.0
3234,41.0
3235,41.0
3236,41.0
3237,41.0
3238,41.0
3239,41.0
3240,41.0
3241,41.0
3242,41.0
3243,41.0
3244,41.0
3245,41.0
3246,41.0
3247,41.0
3248,41.0
3249,41.0
3250,41.0
3251,41.0
3252,41.0
3253,41.0
3254,41.0
3255,41.0
3256,41.0
3257,41.0
3258,41.0
3259,41.0
3260,41.0
3261,41.0
3262,41.0
3263,41.0
3264,41.0
3265,41.0
3266,41.0
3267,41.0
3268,41.0
3269,41.0
3270,41.0
3271,41.0
3272,41.0
3273,41.0
3274,41.0
3275,41.0
3276,41.0
3277,41.0
3278,41.0
3279,41.0
3280,41.0
3281,41.0
3282,41.0
3283,41.0
3284,41.0
3285,41.0
3286,41.0
3287,41.0
3288,41.0
3289,41.0
3290,41.0
3291,41.0
3292,41.0
3293,41.0
3294,41.0
3295,41.0
3296,41.0
3297,41.0
3298,41.0
3299,41.0
3300,41.0
3301,41.0
3302,41.0
3303,41.0
3304,41.0
3305,41.0
3306,41.0
3307,41.0
3308,41.0
3309,41.0
3310,41.0
3311,41.0
3312,41.0
3313,41.0
3314,41.0
3315,41.0
3316,41.0
3317,41.0
3318,41.0
3319,41.0
3320,41.0
3321,41.0
3322,41.0
3323,41.0
3324,41.0
3325,41.0
3326,41.0
3327,41.0
3328,41.0
3329,41.0
3330,41.0
3331,41.0
3332,41.0
3333,41.0
3334,41.0
3335,41.0
3336,41.0
3337,41.0
3338,41.0
3339,41.0
3340,41.0
3341,41.0
3342,41.0
3343,41.0
3344,41.0
3345,41.0
3346,41.0
3347,41.0
3348,41.0
3349,41.0
3350,41.0
3351,41.0
3352,41.0
3353,41.0
3354,41.0
3355,41.0
3356,42.0
3357,42.0
3358,42.0
3359,42.0
3360,42.0
3361,42.0
3362,42.0
3363,42.0
3364,42.0
3365,42.0
3366,42.0
3367,42.0
3368,42.0
3369,42.0
3370,42.0
3371,42.0
3372,42.0
3373,42.0
3374,42.0
3375,42.0
3376,42.0
3377,42.0
3378,42.0
3379,42.0
3380,42.0
3381,42.0
3382,42.0
3383,42.0
3384,42.0
3385,42.0
3386,42.0
3387,42.0
3388,42.0
3389,42.0
3390,42.0
3391,42.0
3392,42.0
3393,42.0
3394,42.0
3395,42.0
3396,42.0
3397,42.0
3398,42.0
3399,42.0
3400,42.0
3401,42.0
3402,42.0
3403,42.0
3404,42.0
3405,42.0
3406,42.0
3407,42.0
3408,42.0
3409,42.0
3410,42.0
3411,42.0
3412,42.0
3413,42.0
3414,42.0
3415,42.0
3416,42.0
3417,42.0
3418,42.0
3419,42.0
3420,42.0
3421,42.0
3422,42.0
3423,42.0
3424,42.0
3425,42.0
3426,42.0
3427,42.0
3428,42.0
3429,42.0
3430,42.0
3431,42.0
3432,42.0
3433,42.0
3434,42.0
3435,42.0
3436,42.0
3437,42.0
3438,42.0
3439,42.0
3440,42.0
3441,42.0
3442,42.0
3443,42.0
3444,42.0
3445,42.0
3446,42.0
3447,42.0
3448,42.0
3449,42.0
3450,42.0
3451,42.0
3452,42.0
3453,42.0
3454,42.0
3455,42.0
3456,42.0
3457,42.0
3458,42.0
3459,42.0
3460,42.0
3461,42.0
3462,42.0
3463,42.0
3464,42.0
3465,42.0
3466,42.0
3467,42.0
3468,42.0
3469,42.0
3470,43.0
3471,43.0
3472,43.0
3473,43.0
3474,43.0
3475,43.0
3476,43.0
3477,43.0
3478,43.0
3479,43.0
3480,43.0
3481,43.0
3482,43.0
3483,43.0
3484,43.0
3485,43.0
3486,43.0
3487,43.0
3488,43.0
3489,43.0
3490,43.0
3491,43.0
3492,43.0
3493,43.0
3494,43.0
3495,43.0
3496,43.0
3497,43.0
3498,43.0
3499,43.0
3500,43.0
3501,43.0
3502,43.0
3503,43.0
3504,43.0
3505,43.0
3506,43.0
3507,43.0
3508,43.0
3509,43.0
3510,43.0
3511,43.0
3512,43.0
3513,43.0
3514,43.0
3515,43.0
3516,43.0
3517,43.0
3518,43.0
3519,43.0
3520,43.0
3521,43.0
3522,43.0
3523,43.0
3524,43.0
3525,43.0
3526,43.0
3527,43.0
3528,43.0
3529,43.0
3530,44.0
3531,44.0
3532,44.0
3533,44.0
3534,44.0
3535,44.0
3536,44.0
3537,44.0
3538,44.0
3539,44.0
3540,44.0
3541,44.0
3542,44.0
3543,44.0
3544,44.0
3545,44.0
3546,44.0
3547,44.0
3548,44.0
3549,44.0
3550,44.0
3551,44.0
3552,44.0
3553,44.0
3554,44.0
3555,44.0
3556,44.0
3557,44.0
3558,44.0
3559,44.0
3560,44.0
3561,44.0
3562,45.0
3563,45.0
3564,45.0
3565,45.0
3566,45.0
3567,45.0
3568,45.0
3569,45.0
3570,45.0
3571,45.0
3572,45.0
3573,45.0
3574,45.0
3575,45.0
3576,45.0
3577,45.0
3578,45.0
3579,45.0
3580,45.0
3581,45.0
3582,45.0
3583,45.0
3584,45.0
3585,45.0
3586,45.0
3587,45.0
3588,45.0
3589,45.0
3590,45.0
3591,45.0
3592,45.0
3593,45.0
3594,45.0
3595,45.0
3596,45.0
3597,45.0
3598,45.0
3599,45.0
3600,45.0
3601,45.0
3602,45.0
3603,45.0
3604,46.0
3605,46.0
3606,46.0
3607,46.0
3608,46.0
3609,46.0
3610,46.0
3611,47.0
3612,47.0
3613,47.0
3614,47.0
3615,47.0
3616,47.0
3617,47.0
3618,47.0
3619,47.0
3620,47.0
3621,47.0
3622,47.0
3623,47.0
3624,47.0
3625,47.0
3626,47.0
3627,47.0
3628,47.0
3629,47.0
3630,47.0
3631,47.0
3632,47.0
3633,47.0
3634,47.0
3635,47.0
3636,47.0
3637,47.0
3638,47.0
3639,47.0
3640,47.0
3641,47.0
3642,47.0
3643,47.0
3644,47.0
3645,47.0
3646,47.0
3647,47.0
3648,47.0
3649,47.0
3650,47.0
3651,47.0
3652,47.0
3653,47.0
3654,47.0
3655,47.0
3656,47.0
3657,47.0
3658,47.0
3659,47.0
3660,47.0
3661,47.0
3662,47.0
3663,47.0
3664,47.0
3665,47.0
3666,47.0
3667,47.0
3668,47.0
3669,47.0
3670,47.0
3671,47.0
3672,47.0
3673,47.0
3674,47.0
3675,47.0
3676,47.0
3677,47.0
3678,47.0
3679,47.0
3680,47.0
3681,47.0
3682,47.0
3683,47.0
3684,47.0
3685,47.0
3686,47.0
3687,47.0
3688,47.0
3689,47.0
3690,47.0
3691,47.0
3692,47.0
3693,47.0
3694,47.0
3695,47.0
3696,47.0
3697,47.0
3698,47.0
3699,47.0
3700,47.0
3701,47.0
3702,47.0
3703,47.0
3704,47.0
3705,47.0
3706,47.0
3707,47.0
3708,47.0
3709,47.0
3710,47.0
3711,47.0
3712,47.0
3713,47.0
3714,47.0
3715,47.0
3716,47.0
3717,47.0
3718,47.0
3719,47.0
3720,47.0
3721,47.0
3722,47.0
3723,48.0
3724,48.0
3725,48.0
3726,48.0
3727,48.0
3728,48.0
3729,48.0
3730,48.0
3731,48.0
3732,48.0
3733,48.0
3734,48.0
3735,48.0
3736,48.0
3737,48.0
3738,48.0
3739,48.0
3740,48.0
3741,48.0
3742,48.0
3743,48.0
3744,48.0
3745,48.0
3746,48.0
3747,48.0
3748,48.0
3749,48.0
3750,48.0
3751,48.0
3752,48.0
3753,48.0
3754,48.0
3755,48.0
3756,48.0
3757,48.0
3758,48.0
3759,48.0
3760,48.0
3761,48.0
3762,48.0
3763,48.0
3764,48.0
3765,48.0
3766,48.0
3767,48.0
3768,48.0
3769,48.0
3770,48.0
3771,48.0
3772,48.0
3773,48.0
3774,48.0
3775,48.0
3776,48.0
3777,48.0
3778,48.0
3779,48.0
3780,48.0
3781,48.0
3782,48.0
3783,48.0
3784,48.0
3785,48.0
3786,48.0
3787,48.0
3788,48.0
3789,48.0
3790,48.0
3791,48.0
3792,48.0
3793,49.0
3794,49.0
3795,49.0
3796,49.0
3797,49.0
3798,49.0
3799,49.0
3800,50.0
3801,50.0
3802,50.0
3803,50.0
3804,50.0
3805,50.0
3806,50.0
3807,50.0
3808,50.0
3809,50.0
3810,50.0
3811,50.0
3812,50.0
3813,50.0
3814,50.0
3815,50.0
3816,50.0
3817,50.0
3818,50.0
3819,50.0
3820,50.0
3821,50.0
3822,50.0
3823,50.0
3824,50.0
3825,50.0
3826,50.0
3827,50.0
3828,50.0
3829,50.0
3830,50.0
3831,50.0
3832,50.0
3833,50.0
3834,50.0
3835,50.0
3836,50.0
3837,50.0
3838,50.0
3839,50.0
3840,50.0
3841,50.0
3842,50.0
3843,50.0
3844,50.0
3845,50.0
3846,50.0
3847,50.0
3848,50.0
3849,50.0
3850,50.0
3851,50.0
3852,50.0
3853,50.0
3854,50.0
3855,50.0
3856,50.0
3857,50.0
3858,50.0
3859,50.0
3860,50.0
3861,50.0
3862,50.0
3863,50.0
3864,50.0
3865,50.0
3866,50.0
3867,50.0
3868,50.0
3869,51.0
3870,51.0
3871,51.0
3872,51.0
3873,51.0
3874,51.0
3875,51.0
3876,51.0
3877,51.0
3878,51.0
3879,51.0
3880,51.0
3881,51.0
3882,51.0
3883,51.0
3884,51.0
3885,51.0
3886,51.0
3887,51.0
3888,51.0
3889,51.0
3890,51.0
3891,51.0
3892,51.0
3893,51.0
3894,51.0
3895,51.0
3896,51.0
3897,51.0
3898,51.0
3899,51.0
3900,51.0
3901,51.0
3902,51.0
3903,51.0
3904,51.0
3905,51.0
3906,51.0
3907,51.0
3908,51.0
3909,51.0
3910,51.0
3911,51.0
3912,51.0
3913,51.0
3914,51.0
3915,51.0
3916,51.0
3917,51.0
3918,51.0
3919,51.0
3920,51.0
3921,51.0
3922,51.0
3923,51.0
3924,51.0
3925,51.0
3926,51.0
3927,51.0
3928,51.0
3929,51.0
3930,51.0
3931,51.0
3932,51.0
3933,51.0
3934,51.0
3935,51.0
3936,51.0
3937,51.0
3938,51.0
3939,51.0
3940,51.0
3941,51.0
3942,51.0
3943,51.0
3944,51.0
3945,51.0
3946,51.0
3947,51.0
3948,51.0
3949,51.0
3950,51.0
3951,51.0
3952,51.0
3953,51.0
3954,52.0
3955,52.0
3956,52.0
3957,52.0
3958,52.0
3959,52.0
3960,52.0
3961,52.0
3962,52.0
3963,52.0
3964,52.0
3965,52.0
3966,52.0
3967,52.0
3968,52.0
3969,52.0
3970,52.0
3971,52.0
3972,52.0
3973,52.0
3974,52.0
3975,52.0
3976,52.0
3977,52.0
3978,52.0
3979,52.0
3980,52.0
3981,52.0
3982,52.0
3983,52.0
3984,52.0
3985,52.0
3986,52.0
3987,52.0
3988,52.0
3989,52.0
3990,52.0
3991,52.0
3992,52.0
3993,52.0
3994,52.0
3995,52.0
3996,52.0
3997,52.0
3998,52.0
3999,52.0
4000,52.0
4001,52.0
4002,52.0
4003,52.0
4004,52.0
4005,52.0
4006,52.0
4007,52.0
4008,52.0
4009,52.0
4010,52.0
4011,52.0
4012,52.0
4013,52.0
4014,52.0
4015,52.0
4016,52.0
4017,52.0
4018,52.0
4019,52.0
4020,52.0
4021,52.0
4022,52.0
4023,52.0
4024,52.0
4025,52.0
4026,52.0
4027,52.0
4028,52.0
4029,52.0
4030,52.0
4031,53.0
4032,53.0
4033,53.0
4034,53.0
4035,53.0
4036,53.0
4037,53.0
4038,53.0
4039,53.0
4040,53.0
4041,53.0
4042,53.0
4043,53.0
4044,53.0
4045,53.0
4046,53.0
4047,53.0
4048,53.0
4049,53.0
4050,53.0
4051,53.0
4052,53.0
4053,53.0
4054,53.0
4055,53.0
4056,53.0
4057,53.0
4058,53.0
4059,53.0
4060,53.0
4061,53.0
4062,53.0
4063,53.0
4064,53.0
4065,53.0
4066,53.0
4067,53.0
4068,53.0
4069,53.0
4070,53.0
4071,53.0
4072,53.0
4073,53.0
4074,53.0
4075,53.0
4076,53.0
4077,53.0
4078,53.0
4079,53.0
4080,53.0
4081,53.0
4082,53.0
4083,53.0
4084,53.0
4085,53.0
4086,53.0
4087,53.0
4088,53.0
4089,53.0
4090,53.0
4091,53.0
4092,53.0
4093,53.0
4094,53.0
4095,53.0
4096,54.0
4097,54.0
4098,54.0
4099,54.0
4100,54.0
4101,54.0
4102,54.0
4103,54.0
4104,54.0
4105,54.0
4106,54.0
4107,54.0
4108,54.0
4109,54.0
4110,54.0
4111,54.0
4112,54.0
4113,54.0
4114,54.0
4115,54.0
4116,54.0
4117,54.0
4118,54.0
4119,54.0
4120,54.0
4121,54.0
4122,54.0
4123,54.0
4124,54.0
4125,54.0
4126,54.0
4127,54.0
4128,54.0
4129,54.0
4130,54.0
4131,54.0
4132,54.0
4133,54.0
4134,54.0
4135,54.0
4136,54.0
4137,54.0
